category,label_id,image_path,feature_mean,feature_std,feature_min,feature_max,feature_median,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_6,pca_component_7,pca_component_8,pca_component_9,pca_component_10
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0092_0_5612.jpg,0.39179167,0.6130595,0.0,4.432109,0.117238864,3.791125,-1.0434952,-1.6266128,-4.661058,2.330283,-2.6518943,-1.3846916,4.7777386,-2.509634,-0.67721254
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0092_0_5813.jpg,0.4459358,0.65587574,0.0,4.1280937,0.16469109,1.5426141,0.6403991,-2.0013616,-2.2688885,5.069299,-0.46298096,-4.8900533,3.7347345,-2.1685364,0.551898
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0092_0_6149.jpg,0.4959174,0.6322294,0.0,3.6575606,0.23285076,4.292508,-1.2187884,-4.687936,-0.37137857,4.159328,-3.1933446,-3.3361237,3.3842833,1.2504013,2.2924917
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0092_0_6234.jpg,0.42328176,0.61014485,0.0,3.5908532,0.14754581,1.2017225,-4.52081,-2.2014961,-2.6963654,3.991078,-2.5101945,-1.7641506,4.5462813,-0.8396262,1.481776
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0092_0_8763.jpg,0.36195213,0.6093851,0.0,4.0329432,0.08868681,-0.8826498,1.9875607,2.7782319,-3.4518054,4.09654,-2.1299925,-2.7658994,2.1372657,0.4931383,0.29547155
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0094_0_1022.jpg,0.53202707,0.7101007,0.0,4.638207,0.22629404,3.9176376,0.796154,2.4962597,6.9076495,3.6425192,-4.3685913,-4.5762568,-2.2559435,5.5780025,-0.2719056
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0094_0_2789.jpg,0.3289712,0.6316289,0.0,3.9127057,0.03739292,-4.52266,4.8891835,4.4521074,-0.24082036,3.5612268,-3.697087,-0.8234841,-0.1630425,3.6772192,0.29490268
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0094_0_4553.jpg,0.5433838,0.71186024,0.0,4.9228244,0.23300141,2.3334336,-2.2916627,1.186113,8.722736,3.2821198,-3.1396613,-1.5934604,-1.7425226,5.83775,3.344658
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0094_0_7882.jpg,0.47634083,0.63339216,0.0,3.9946458,0.22127932,2.7290626,1.9402554,1.301269,4.2682214,4.484659,-5.4621334,-1.1041437,-1.866091,3.4118867,1.4162849
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0094_0_9708.jpg,0.48361588,0.67697966,0.0,4.818987,0.16068724,3.9327564,0.6088037,-0.26366958,4.1886787,3.992843,-6.011791,-4.270755,-2.0441108,3.6020782,-1.5381523
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0095_0_3570.jpg,0.48683652,0.67632127,0.0,4.3224854,0.20653099,1.0238812,2.9163053,1.9978174,5.9404125,5.3224688,-3.1917193,3.0354695,-0.42122814,1.6184281,0.62894666
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0095_0_4077.jpg,0.46692258,0.6996117,0.0,4.0622315,0.14325552,-1.1278502,5.5117836,3.886398,6.348111,4.4498043,0.7630548,-0.78328836,0.064003125,0.6160788,-3.2604663
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0095_0_6459.jpg,0.5705226,0.7508961,0.0,4.6324344,0.29282305,2.2265158,3.9503481,3.26433,8.723421,5.0315866,-1.7914397,-0.008142553,-0.95473623,0.028378246,-1.0399454
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0095_0_6912.jpg,0.39338136,0.6669806,0.0,3.8351321,0.083390616,-0.37476307,4.659943,1.8111854,2.0417225,5.2173433,-2.4213607,2.4985008,-1.05573,-3.749361,-2.1886408
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0095_0_718.jpg,0.44486266,0.7088381,0.0,4.944418,0.13852078,-0.87642807,2.8289406,5.4305363,3.0859303,7.3462315,-1.542177,-0.68887335,-0.2450442,-2.9366026,-1.2222763
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0097_0_2778.jpg,0.35841304,0.7285913,0.0,4.6416326,0.024551723,-4.950144,8.038249,6.7357273,2.5860438,3.8932471,-1.5356045,0.6646866,-1.2807589,1.216807,-2.2828033
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0097_0_3029.jpg,0.34988382,0.65476507,0.0,4.0278444,0.0535741,-6.3086734,4.1364913,4.4500537,2.660959,3.0100064,-2.8207393,2.1836762,-1.1055312,1.1050304,-1.7743664
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0097_0_419.jpg,0.40100002,0.69185454,0.0,4.072476,0.07617513,-2.8902698,7.08937,3.631176,1.1517918,6.63865,-1.4972285,-0.11849104,-2.3743215,-1.981328,-2.1118581
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0097_0_5035.jpg,0.41586652,0.651371,0.0,4.019704,0.111580096,-1.7783706,2.0205328,2.093702,1.9901752,5.854868,-5.1092825,1.8674287,0.22029103,-3.6902454,-1.6298774
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0097_0_5321.jpg,0.40699083,0.69755656,0.0,4.373277,0.088263005,-0.7777353,4.9120746,3.4904692,2.071612,6.4592853,-2.3313477,1.9968616,0.3882126,-3.3689528,-0.7043696
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0099_0_11.jpg,0.36909205,0.5277146,0.0,3.2454212,0.13774034,0.12749459,-0.7980175,-2.3679974,-1.4951534,3.4238,-4.963119,0.3704099,2.141364,4.3756657,0.34910494
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0099_0_6013.jpg,0.44501883,0.6148444,0.0,3.848918,0.20283028,2.9718463,-3.2235327,-0.75525147,-2.5630872,5.409022,-5.122642,1.7160027,0.03897722,3.113399,1.4204769
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0099_0_6979.jpg,0.48972827,0.64614725,0.0,4.1532574,0.21941273,5.9258547,-2.3479474,-2.7074788,1.2816972,6.5207944,-6.869842,0.5179753,-0.101848654,3.1769416,-0.2000692
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0099_0_7528.jpg,0.35647902,0.600205,0.0,4.135449,0.082736745,0.08769198,-0.3485713,0.4983762,-2.521917,5.3077273,-6.3189154,0.21342707,2.405001,4.8183846,1.9852709
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0099_0_9764.jpg,0.48572007,0.6279,0.0,3.518326,0.23654567,4.264295,-2.2548156,-1.6110914,0.14175668,3.3168077,-6.181525,2.3799102,-0.072526164,4.797715,3.0336406
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0100_0_1982.jpg,0.5717065,0.70559645,0.0,4.120157,0.2991275,5.989251,1.1220821,-2.911378,9.075285,4.629085,-4.204702,1.9314342,-1.4564294,-2.6075032,0.32460344
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0100_0_2127.jpg,0.32376736,0.7028557,0.0,4.6170835,0.021090161,-4.4900384,8.84951,5.6112323,3.2133636,1.8469799,-2.486514,0.9142226,0.9250545,-0.54168594,-2.386907
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0100_0_2266.jpg,0.4889636,0.7539034,0.0,4.431885,0.14653748,2.2809794,9.758098,-0.17873828,6.613778,1.9642398,1.87271,2.3263872,-1.6709827,1.4198698,-1.8042841
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0100_0_4473.jpg,0.5549223,0.65608835,0.0,3.768696,0.318757,4.9436603,-2.3062577,-1.0785623,9.763083,2.9307253,-3.6750793,0.8020887,-0.26304483,1.5459697,-0.20022804
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0100_0_7465.jpg,0.5010704,0.69105464,0.0,4.3245544,0.20954168,3.5480998,2.6489387,-0.67018145,5.719339,6.784877,-4.3735757,-0.84717804,0.47730783,-2.7994435,-2.2971475
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0101_0_2342.jpg,0.44333047,0.6644849,0.0,4.091076,0.14725703,0.59149677,1.1446929,1.5495692,5.095033,6.625461,-4.2370324,4.3231635,-0.14621289,-0.8148889,0.9388504
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0101_0_3888.jpg,0.3973963,0.7332655,0.0,4.610922,0.08188817,-5.4852166,5.640108,5.2962046,4.8994155,3.3521917,-1.2336359,-0.32291278,-0.21955381,-1.2764038,-2.2930553
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0101_0_5083.jpg,0.4325264,0.6575553,0.0,4.5224237,0.13518527,-1.2589512,1.9600185,0.86720103,4.9614205,4.2662244,-5.7503095,4.622331,-0.08365529,-0.5630766,0.39562768
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0101_0_6964.jpg,0.41456214,0.6986338,0.0,4.3417935,0.10272771,-2.8888767,3.7633727,6.216632,5.047112,5.4840384,-0.5929094,1.2029798,0.64645004,1.8673186,-1.6879276
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0101_0_7028.jpg,0.40962934,0.66249835,0.0,4.1191998,0.10092807,-6.24356,2.9073617,2.7653387,3.6891172,4.428512,0.5875491,0.82448465,-1.9732894,-1.0376947,-3.3752584
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0102_0_1318.jpg,0.41760677,0.69529676,0.0,4.56001,0.100238815,-4.392866,1.8004085,6.7553835,1.3604833,1.332127,2.813506,-0.29842407,-0.6592483,-3.8228247,-0.333883
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0102_0_2349.jpg,0.39040968,0.65857047,0.0,4.2105637,0.0899075,-0.8976214,4.079518,2.1081612,3.4041116,-2.5621455,-1.7061888,4.2427297,3.4000413,-3.2448063,-0.052778333
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0102_0_2854.jpg,0.47516912,0.7122538,0.0,4.703018,0.16017139,0.6310784,1.3360511,4.7495294,4.5994954,-2.3734117,3.3407767,-2.3371205,1.9936408,-1.4247329,-1.4222282
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0102_0_3361.jpg,0.40639433,0.6821487,0.0,4.878824,0.09949149,-0.3172823,4.492715,3.166739,3.723783,-3.3972828,-2.0568855,2.3905969,2.7143402,-2.6247628,0.83806926
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0102_0_8915.jpg,0.44544786,0.69566554,0.0,4.5077863,0.12793194,-1.4245504,1.0476074,5.8730135,1.5459954,-0.033639643,2.324799,-1.7898841,2.1076438,-5.33099,-0.79602575
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_1277.jpg,0.42079467,0.6837096,0.0,4.7331576,0.1246836,0.9611889,3.747525,2.6144192,4.305162,-4.338523,-0.21413049,3.8455832,3.433466,0.24718305,0.7168149
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_2276.jpg,0.365272,0.66652924,0.0,4.684043,0.050651103,-1.844721,5.800114,3.6612587,2.6516638,-1.2151779,-1.6262867,2.2516706,2.4332244,-3.9236872,-2.5925872
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_4364.jpg,0.30744332,0.6421108,0.0,4.939914,0.025209723,-3.5405884,6.601442,4.7250304,0.03363049,-1.2550478,-3.09891,2.485472,2.6930625,0.32878304,-2.2343068
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_4934.jpg,0.4345358,0.67562,0.0,4.5591373,0.12441817,0.28548524,3.8242133,3.0208015,4.437133,-2.0214155,-1.957527,-0.75283194,2.0462382,-4.357465,-2.5474079
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_5291.jpg,0.33737737,0.56923276,0.0,3.692155,0.07380307,-3.2267683,0.6296401,2.8094757,-0.55865735,0.74125266,-2.367584,1.1789149,2.5445065,-4.6867065,-1.0040436
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_6108.jpg,0.4138525,0.60849917,0.0,3.5033865,0.14180434,0.55626905,1.6191542,-1.0645605,2.9119642,-0.38662413,-4.475779,3.2777197,1.9324234,-4.049433,1.8980253
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_7312.jpg,0.5020677,0.70550776,0.0,4.8461766,0.19514734,2.2386189,3.3656747,1.3059705,6.680967,-4.549024,-1.6205604,2.3731136,2.2578285,-0.3222403,-1.7163467
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_8489.jpg,0.40476686,0.6195053,0.0,4.0106945,0.1276645,1.785564,2.6567578,2.6414852,2.8773773,-0.7855915,-2.5833604,-0.9416074,3.587894,-1.3502585,-1.1089119
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_9112.jpg,0.5022892,0.7292638,0.0,4.629082,0.17967758,4.099364,2.3914835,0.5238506,5.712827,-5.7467656,-0.3639925,3.740157,2.949006,-2.7808323,-3.2075632
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0103_0_9702.jpg,0.49477482,0.6708612,0.0,3.7548306,0.2061803,8.29657,0.02623323,-2.4178395,1.4169036,-4.382266,-3.9684432,2.4996223,2.097657,-1.2424034,-2.9075036
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_131.jpg,0.5251173,0.70742154,0.0,4.5036526,0.22726223,5.895461,1.8804867,2.6762593,2.513567,-3.343957,1.3668766,2.5661025,3.473349,-2.2169151,-0.5721608
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_1961.jpg,0.4833971,0.6650783,0.0,3.7421458,0.19879179,3.4353702,0.91072404,-1.4555914,5.590063,-2.288986,-3.504379,3.6412125,2.2129757,-4.2436876,2.3296165
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_2486.jpg,0.42884082,0.68993896,0.0,4.156639,0.12915762,-2.9578142,4.7136464,0.8012971,2.8281279,-1.8920318,0.001696677,4.0177093,0.9988767,-4.7595587,0.95999783
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_3042.jpg,0.36035377,0.609981,0.0,3.692455,0.08563943,-2.54015,1.4916615,0.6519939,4.8137465,-1.0007861,-4.3045626,2.7056506,2.4159293,-2.5761216,0.018628273
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_3364.jpg,0.5155799,0.6857485,0.0,4.5352125,0.22533554,5.642147,0.80931175,-1.9750373,5.2436996,-5.659654,-1.098936,2.7416966,3.1986263,-2.5416913,0.022310473
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_4306.jpg,0.42859688,0.690867,0.0,4.933243,0.11558718,2.1012323,5.414595,2.6634107,4.0297036,-3.2843058,-2.7466478,-0.21661863,3.3926997,1.6106241,-1.7357488
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_4718.jpg,0.4168846,0.687332,0.0,4.6371245,0.11152413,-1.4408044,3.77572,5.007112,2.8461294,-0.9683232,1.003272,2.7941756,2.8783333,-3.3487415,-0.84842974
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_5105.jpg,0.3687405,0.6817724,0.0,4.5593133,0.08053063,-2.0277328,5.7288246,4.892369,3.0416327,-0.48644018,-2.1942923,1.5021574,2.1102624,-4.4775267,-1.7969813
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_9426.jpg,0.4057618,0.63613033,0.0,4.617692,0.13192734,2.6048088,2.944399,0.99645984,3.195885,-2.9682326,-3.3518531,3.0419226,3.8679206,-0.05613811,0.11560455
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0104_0_9533.jpg,0.45408908,0.6810481,0.0,4.5343695,0.1647681,0.35796437,3.8814847,0.32001156,4.2539515,-3.9111185,0.39395326,5.0036807,2.5917401,-2.7167397,0.844873
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_2621.jpg,0.41894302,0.6322392,0.0,4.4090295,0.14374667,5.845218,-1.6849958,0.92303133,-3.6993225,-6.2110615,-1.3355025,0.96302956,0.97591156,-1.7195232,-2.8501072
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_388.jpg,0.42246467,0.63579684,0.0,4.4803486,0.121628776,0.015440621,1.9203404,1.1961185,-2.334708,-0.4510418,1.4272987,-4.499605,0.20041476,-4.0765586,2.1553595
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_3993.jpg,0.5051616,0.65220857,0.0,4.050665,0.26067698,4.9010453,-0.08597071,-0.25008193,-0.8591352,-4.5936694,0.9382162,-2.1150227,0.77792007,-2.3880358,-0.44955093
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_4044.jpg,0.6302408,0.712974,0.0,4.17322,0.3938842,9.322411,-2.3073313,-3.586542,2.9491594,-5.1676254,0.5649797,0.57953155,-3.935762,-1.9284265,0.3541124
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_425.jpg,0.427593,0.63850886,0.0,4.166599,0.1428316,-0.19583854,0.29987368,3.1764705,-0.8522538,-1.3570263,2.1199696,-3.988838,0.53505814,-3.4703436,1.1674979
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_5619.jpg,0.45326763,0.688188,0.0,4.764167,0.1533118,5.218964,1.120852,2.3465593,-4.996058,-4.9417973,2.3956966,2.0080173,0.115131415,-0.6558732,-1.3329893
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_5690.jpg,0.45413858,0.62691313,0.0,4.1420436,0.18874018,7.3496523,-1.8664062,0.7905742,-1.5810871,-0.5437278,0.91380084,0.53293914,0.9256718,-0.7984821,-0.9746372
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_6753.jpg,0.52516353,0.65896815,0.0,4.8624396,0.25941512,8.306198,-2.0453336,1.831655,-1.2588216,-3.251255,-0.02330786,1.5306367,-3.4309802,-0.03296329,-1.1117789
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_7107.jpg,0.52604574,0.7071409,0.0,4.347359,0.22436178,10.484166,-3.9435859,-1.1732886,-1.1342821,-3.9474947,0.58075047,3.2399647,-1.5283579,-1.6284941,-2.9715886
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0106_0_7783.jpg,0.46803546,0.6629266,0.0,4.4972706,0.1761404,3.675846,-0.27611145,4.755713,-1.3136263,-1.3489462,3.1177568,-2.3144457,0.3771698,-2.924756,1.5105995
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_1993.jpg,0.32333082,0.66113126,0.0,5.01677,0.022184683,-4.7281156,5.533858,4.909863,0.6233918,-1.7493631,0.24843018,3.4678984,1.9601247,-1.7577205,-3.8152008
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_2779.jpg,0.3778274,0.6678427,0.0,4.677847,0.084419414,-2.430014,5.2658668,2.0178428,3.558232,-2.573157,-0.9530381,2.913616,3.651751,-3.094099,-0.6570164
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_4895.jpg,0.34912083,0.674265,0.0,5.0269575,0.038126297,-4.1932597,5.430678,4.587572,0.061890986,0.15906963,0.57602906,3.8442008,2.3231583,-3.6572006,-1.1056316
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_7181.jpg,0.5445279,0.70880264,0.0,4.0939627,0.2463028,6.4852085,2.0610201,-2.0458884,7.519758,-5.0368423,-3.206054,0.9616781,1.6284481,-0.62673277,-0.09935233
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_756.jpg,0.466644,0.6662335,0.0,4.3667502,0.18275672,1.7340547,-0.9235364,5.369985,2.8927612,0.38936907,-1.2607942,-0.63734186,2.7630074,-5.9929543,-1.1009089
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_7867.jpg,0.3980554,0.6600923,0.0,5.172908,0.0867105,-0.15753421,2.7858503,4.099609,2.3939774,-1.0654231,0.31037349,2.6254995,4.7200584,-1.3785503,-1.1716522
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_8944.jpg,0.40440458,0.6461438,0.0,4.717595,0.11561127,0.5488176,2.3842635,3.411955,1.9913585,-0.3140758,-3.0223348,1.925096,4.0101104,-3.8693922,-0.95197445
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_8972.jpg,0.51130956,0.66386163,0.0,4.286809,0.23836242,1.7931322,-1.254659,2.88508,5.0450764,-2.3562756,2.0881531,-3.0180247,2.726908,-2.1725676,-0.45759603
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_9397.jpg,0.4261238,0.6655247,0.0,4.532176,0.1326446,0.03758618,2.2759564,1.4957758,5.362667,-3.2003996,-4.0718884,-1.5374142,2.9812746,-3.0935576,-1.5351628
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0107_0_9854.jpg,0.41816044,0.64540815,0.0,4.2669077,0.14022252,0.4462499,1.3639963,3.3711834,3.2412062,-1.265575,-2.903671,0.11286398,3.949679,-1.6255636,-0.6360538
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_1379.jpg,0.32315904,0.60224766,0.0,4.3470798,0.051678665,-3.976308,2.7615597,4.0538607,0.5169758,0.9951303,-1.3375326,-0.4366733,2.1555057,-4.569359,-1.9945394
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_1842.jpg,0.4146698,0.6885013,0.0,4.7648687,0.110633224,1.5569136,1.2188348,3.6328664,5.0628953,-2.7970622,-1.216608,-0.472159,4.9877553,-2.0123193,-0.10328908
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_1945.jpg,0.4130972,0.658924,0.0,4.124578,0.118175596,-0.7442452,3.4743967,3.3554056,2.6956131,-0.56213707,0.84147906,1.6819824,3.8242388,-3.0761588,-2.3702025
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_3763.jpg,0.45754218,0.7018272,0.0,4.311582,0.12936738,3.5409899,4.1718106,3.3001068,2.6429257,-3.242632,0.09665589,3.4418125,4.8175273,-2.0079064,-2.3014927
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_3932.jpg,0.3970152,0.6554202,0.0,4.2887726,0.09291698,0.6651037,1.6039288,3.5251663,3.2523723,-0.8575828,-1.9723214,0.93844044,4.598586,-4.0635867,-0.17480488
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_6235.jpg,0.3768261,0.6066934,0.0,3.778536,0.09725551,-2.0675857,-0.34489197,4.737191,2.8392127,-1.4254556,-2.1424282,-2.3307176,1.9411006,1.651246,-3.475963
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_6518.jpg,0.4067526,0.66230255,0.0,4.7343674,0.11479153,-0.766062,4.1102376,3.2616777,4.6239185,-3.1423428,-3.1261833,-0.34142995,1.3565257,-2.9624696,-2.55712
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_711.jpg,0.5469347,0.7108105,0.0,4.3787374,0.24863002,6.389242,1.3400351,-0.7095122,7.590804,-5.5795617,-2.4683704,1.7956839,2.3700702,-1.2647985,0.5249016
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_7641.jpg,0.48006073,0.66623694,0.0,4.021279,0.21965495,4.3820343,2.789153,0.13000381,6.0497828,-2.1348536,-5.2585783,-1.4853888,1.9642444,-3.0133574,-0.15126345
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0108_0_8573.jpg,0.44821987,0.678312,0.0,4.1857085,0.14926074,5.4326777,2.756441,-0.86557066,2.4962442,-5.496143,-0.4253117,2.7278066,4.2468057,-0.80945414,-0.5998388
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_3476.jpg,0.48961306,0.63007873,0.0,4.0370665,0.23020858,4.851858,0.017329521,0.70269454,-0.2047158,-0.3534487,2.1380148,-2.2608206,0.73266137,-3.2526472,0.10002596
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_4475.jpg,0.4831336,0.6326052,0.0,4.0226617,0.21464366,0.77259326,0.06009844,1.3027439,0.5328953,-0.51833326,1.9671382,-6.492369,-0.25446793,-1.7778163,1.1562375
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_4786.jpg,0.52804816,0.6569077,0.0,4.0828915,0.25561655,8.269744,-2.226607,-1.7292789,-0.13140696,-4.6583686,0.036793612,0.06917833,-1.1533529,-0.4228054,-1.1334497
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_5030.jpg,0.3685986,0.5609035,0.0,4.0415354,0.11625746,1.8469265,-2.6524284,3.7335498,-6.167043,-1.4372247,-1.3723084,0.42470217,-0.5419129,-1.5071763,-0.2414653
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_5528.jpg,0.446145,0.6257855,0.0,3.8920932,0.17629644,1.8515315,-0.985478,5.3205543,-1.8613101,0.6453639,2.9085288,-3.7887921,-1.7111353,-1.5376716,0.6814089
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_5969.jpg,0.48703256,0.6798524,0.0,4.118462,0.18645763,6.0465684,-0.8469912,3.5397215,-2.5504327,-1.7655308,3.622401,1.3949697,0.28880382,-2.4029872,-1.7553049
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_721.jpg,0.42177755,0.6055832,0.0,3.6759999,0.16944844,2.1764984,-0.12954365,1.5232247,0.18996802,-2.1798704,-2.5325444,-0.9373469,1.2278903,-0.018567218,1.1685556
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_7369.jpg,0.52274513,0.69034636,0.0,4.3851547,0.23651542,6.588767,0.892735,-0.67771316,-0.18955967,-5.2299438,1.1271415,1.8730928,-1.492283,-1.4439347,0.46433672
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_7386.jpg,0.5389485,0.6612409,0.0,4.0250006,0.27805227,7.695454,-1.9422365,-5.0524225,-0.67192143,-2.9919837,1.4410864,3.1358218,-0.81796163,-2.455123,-0.6551938
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0109_0_8675.jpg,0.49087912,0.6633407,0.0,3.735262,0.21108705,2.7280054,-0.52526027,2.659525,1.2834302,-1.4337956,1.815831,-3.2665157,0.9309048,-0.7331438,0.23203275
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_1015.jpg,0.50514454,0.79230577,0.0,4.9681506,0.15476763,5.240505,5.1107955,3.346005,0.64797854,-1.8617753,5.9112587,-2.2909021,4.229596,-1.4298978,0.09137569
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_1682.jpg,0.54235905,0.7631987,0.0,5.0231133,0.22864324,7.8597913,5.230087,0.89197725,3.1833644,1.7376045,3.5351777,-2.0469193,2.211499,-2.102361,0.8097657
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_1855.jpg,0.4621455,0.7316756,0.0,4.9780297,0.13703264,4.487356,4.6350493,0.9216667,-0.56429774,-4.2245593,1.7131437,1.3174037,2.3607473,1.2765073,0.5959272
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_2967.jpg,0.4995969,0.7227617,0.0,4.3177094,0.16733538,9.519177,0.225338,-1.8724746,0.05363914,-1.344232,1.7499416,-0.7689652,2.5417137,-3.0314744,-1.2503246
